,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
553,Sufoco,0.662,0.565,2,-9.538,1,0.0416,0.504,1.35e-05,0.142,0.717,127.84,audio_features,3WaSohmE1Ahd3viZ7nfen2,spotify:track:3WaSohmE1Ahd3viZ7nfen2,https://api.spotify.com/v1/tracks/3WaSohmE1Ahd3viZ7nfen2,https://api.spotify.com/v1/audio-analysis/3WaSohmE1Ahd3viZ7nfen2,245160,4
554,The Physical Attractions,0.363,0.499,5,-10.099,0,0.0335,0.00163,0.522,0.123,0.532,137.804,audio_features,2TeYAizye4GlmzQq5zyf91,spotify:track:2TeYAizye4GlmzQq5zyf91,https://api.spotify.com/v1/tracks/2TeYAizye4GlmzQq5zyf91,https://api.spotify.com/v1/audio-analysis/2TeYAizye4GlmzQq5zyf91,284770,4
555,Oclin e Evoque,0.899,0.698,0,-4.788,1,0.076,0.00104,0.0,0.0715,0.457,105.018,audio_features,3PnDIGbfmswMaxX386zp3X,spotify:track:3PnDIGbfmswMaxX386zp3X,https://api.spotify.com/v1/tracks/3PnDIGbfmswMaxX386zp3X,https://api.spotify.com/v1/audio-analysis/3PnDIGbfmswMaxX386zp3X,212582,4
556,Control,0.86,0.363,11,-9.306,0,0.0755,0.178,0.00109,0.101,0.244,120.033,audio_features,3NrMppEmrfhrz9OXaUejp7,spotify:track:3NrMppEmrfhrz9OXaUejp7,https://api.spotify.com/v1/tracks/3NrMppEmrfhrz9OXaUejp7,https://api.spotify.com/v1/audio-analysis/3NrMppEmrfhrz9OXaUejp7,170005,4
557,Why (Spare Me Tears),0.609,0.448,9,-9.083,0,0.0467,0.546,0.00349,0.0695,0.672,138.038,audio_features,6IGHR5Ei4cFvcxwg22PAKB,spotify:track:6IGHR5Ei4cFvcxwg22PAKB,https://api.spotify.com/v1/tracks/6IGHR5Ei4cFvcxwg22PAKB,https://api.spotify.com/v1/audio-analysis/6IGHR5Ei4cFvcxwg22PAKB,205229,4
558,Potion Approaching,0.421,0.758,4,-8.945,0,0.0429,0.0062,0.0673,0.0905,0.767,103.659,audio_features,3RHHXwyRtskFx87sX80xEy,spotify:track:3RHHXwyRtskFx87sX80xEy,https://api.spotify.com/v1/tracks/3RHHXwyRtskFx87sX80xEy,https://api.spotify.com/v1/audio-analysis/3RHHXwyRtskFx87sX80xEy,212133,4
559,Still Dreaming,0.547,0.825,7,-8.499,1,0.212,0.105,0.000248,0.14,0.589,119.743,audio_features,72nLaDnt2dfxCA3ZAiEC2c,spotify:track:72nLaDnt2dfxCA3ZAiEC2c,https://api.spotify.com/v1/tracks/72nLaDnt2dfxCA3ZAiEC2c,https://api.spotify.com/v1/audio-analysis/72nLaDnt2dfxCA3ZAiEC2c,217827,5
560,Goodnight,0.708,0.454,1,-7.07,1,0.0395,0.0217,0.0,0.073,0.24,110.963,audio_features,14kYOiFVPb7E7NfFbqhdln,spotify:track:14kYOiFVPb7E7NfFbqhdln,https://api.spotify.com/v1/tracks/14kYOiFVPb7E7NfFbqhdln,https://api.spotify.com/v1/audio-analysis/14kYOiFVPb7E7NfFbqhdln,189507,4
561,Emperor's New Clothes,0.562,0.904,1,-4.947,1,0.0807,0.00302,0.0,0.0433,0.651,94.481,audio_features,3px2rAPu74ltbkf9eZsZ8h,spotify:track:3px2rAPu74ltbkf9eZsZ8h,https://api.spotify.com/v1/tracks/3px2rAPu74ltbkf9eZsZ8h,https://api.spotify.com/v1/audio-analysis/3px2rAPu74ltbkf9eZsZ8h,158667,4
562,Só Penso em Você - Acústico,0.275,0.325,8,-10.216,1,0.03,0.554,0.0,0.512,0.331,138.321,audio_features,1Om4yaJpnDkrH6L3sA70D2,spotify:track:1Om4yaJpnDkrH6L3sA70D2,https://api.spotify.com/v1/tracks/1Om4yaJpnDkrH6L3sA70D2,https://api.spotify.com/v1/audio-analysis/1Om4yaJpnDkrH6L3sA70D2,360224,3
563,London Beckoned Songs About Money Written by Machines,0.514,0.933,4,-3.347,0,0.156,0.0433,0.0,0.832,0.603,169.918,audio_features,5Tpo1UIFouVNIcEDpkxTSj,spotify:track:5Tpo1UIFouVNIcEDpkxTSj,https://api.spotify.com/v1/tracks/5Tpo1UIFouVNIcEDpkxTSj,https://api.spotify.com/v1/audio-analysis/5Tpo1UIFouVNIcEDpkxTSj,203613,4
564,What You Ask,0.43,0.154,11,-16.676,1,0.0459,0.834,0.0123,0.13,0.115,119.866,audio_features,1bsk9nOm6GjYBCayoIsLlq,spotify:track:1bsk9nOm6GjYBCayoIsLlq,https://api.spotify.com/v1/tracks/1bsk9nOm6GjYBCayoIsLlq,https://api.spotify.com/v1/audio-analysis/1bsk9nOm6GjYBCayoIsLlq,396190,3
565,Violent Crimes,0.669,0.419,1,-6.724,0,0.522,0.376,0.0,0.187,0.0397,109.813,audio_features,3s7MCdXyWmwjdcWh7GWXas,spotify:track:3s7MCdXyWmwjdcWh7GWXas,https://api.spotify.com/v1/tracks/3s7MCdXyWmwjdcWh7GWXas,https://api.spotify.com/v1/audio-analysis/3s7MCdXyWmwjdcWh7GWXas,215320,4
566,How'd You Like That,0.478,0.833,8,-6.238,0,0.0519,0.0259,7.21e-06,0.205,0.518,166.853,audio_features,1wWbyhSew9IAkqBWjTdFbq,spotify:track:1wWbyhSew9IAkqBWjTdFbq,https://api.spotify.com/v1/tracks/1wWbyhSew9IAkqBWjTdFbq,https://api.spotify.com/v1/audio-analysis/1wWbyhSew9IAkqBWjTdFbq,194908,4
567,Concierto de Aranjuez: Adagio,0.257,0.0851,5,-22.028,1,0.0399,0.935,0.582,0.349,0.0392,107.62,audio_features,5snEgy8RMnkJZqfwqD6svi,spotify:track:5snEgy8RMnkJZqfwqD6svi,https://api.spotify.com/v1/tracks/5snEgy8RMnkJZqfwqD6svi,https://api.spotify.com/v1/audio-analysis/5snEgy8RMnkJZqfwqD6svi,980507,4
568,Iaiá (Acústico),0.772,0.303,4,-9.474,1,0.0463,0.954,1.78e-06,0.151,0.901,124.142,audio_features,0MApI6oj5PvutUnDvhNnUV,spotify:track:0MApI6oj5PvutUnDvhNnUV,https://api.spotify.com/v1/tracks/0MApI6oj5PvutUnDvhNnUV,https://api.spotify.com/v1/audio-analysis/0MApI6oj5PvutUnDvhNnUV,139592,4
569,"A Love Supreme, Pt. IV - Psalm - Live",0.256,0.305,7,-19.83,0,0.0658,0.674,0.0437,0.945,0.308,129.039,audio_features,3WUVwdYEPeVyYWjNfCp0KQ,spotify:track:3WUVwdYEPeVyYWjNfCp0KQ,https://api.spotify.com/v1/tracks/3WUVwdYEPeVyYWjNfCp0KQ,https://api.spotify.com/v1/audio-analysis/3WUVwdYEPeVyYWjNfCp0KQ,399720,3
570,Annie,0.561,0.745,1,-7.5,0,0.0395,0.098,0.443,0.135,0.57,94.469,audio_features,4Y2YPLqWyRaED3DjvlJSui,spotify:track:4Y2YPLqWyRaED3DjvlJSui,https://api.spotify.com/v1/tracks/4Y2YPLqWyRaED3DjvlJSui,https://api.spotify.com/v1/audio-analysis/4Y2YPLqWyRaED3DjvlJSui,190557,4
571,Big River,0.632,0.559,5,-10.49,1,0.0674,0.854,0.000103,0.127,0.884,182.942,audio_features,6tSlcd8gcp3XGstYNhL3It,spotify:track:6tSlcd8gcp3XGstYNhL3It,https://api.spotify.com/v1/tracks/6tSlcd8gcp3XGstYNhL3It,https://api.spotify.com/v1/audio-analysis/6tSlcd8gcp3XGstYNhL3It,151427,4
572,Nota de Repúdio - Ao Vivo,0.811,0.807,4,-2.681,1,0.1,0.381,0.0,0.977,0.766,115.01,audio_features,6qdJZIjxrPaJjaGqlXFLSs,spotify:track:6qdJZIjxrPaJjaGqlXFLSs,https://api.spotify.com/v1/tracks/6qdJZIjxrPaJjaGqlXFLSs,https://api.spotify.com/v1/audio-analysis/6qdJZIjxrPaJjaGqlXFLSs,164949,4
573,Back to the Old House - 2011 Remaster,0.626,0.488,2,-7.805,1,0.0253,0.0102,0.000188,0.141,0.404,104.13,audio_features,6LUGvXEAK8WxIBYK43uoTb,spotify:track:6LUGvXEAK8WxIBYK43uoTb,https://api.spotify.com/v1/tracks/6LUGvXEAK8WxIBYK43uoTb,https://api.spotify.com/v1/audio-analysis/6LUGvXEAK8WxIBYK43uoTb,186627,3
574,"Karamazov, Jesus e Idade média| GLOCAL Podcast EP013T10",0.275,0.785,11,-4.63,0,0.0591,0.00462,0.522,0.141,0.76,154.899,audio_features,3aDyW8RiCBQ7mh8nRUEFhu,spotify:track:3aDyW8RiCBQ7mh8nRUEFhu,https://api.spotify.com/v1/tracks/3aDyW8RiCBQ7mh8nRUEFhu,https://api.spotify.com/v1/audio-analysis/3aDyW8RiCBQ7mh8nRUEFhu,273200,4
575,Heat of the Summer,0.602,0.856,7,-5.558,1,0.0458,0.00515,2.97e-06,0.098,0.895,80.021,audio_features,649o53ULWYN1y7V2OI5kgo,spotify:track:649o53ULWYN1y7V2OI5kgo,https://api.spotify.com/v1/tracks/649o53ULWYN1y7V2OI5kgo,https://api.spotify.com/v1/audio-analysis/649o53ULWYN1y7V2OI5kgo,211387,4
576,If Only,0.477,0.6,7,-5.652,1,0.0324,0.271,0.0,0.112,0.29,152.062,audio_features,1mRBJdpIgc3jZH8C3cN2WV,spotify:track:1mRBJdpIgc3jZH8C3cN2WV,https://api.spotify.com/v1/tracks/1mRBJdpIgc3jZH8C3cN2WV,https://api.spotify.com/v1/audio-analysis/1mRBJdpIgc3jZH8C3cN2WV,229813,3
577,Riders on the Storm,0.55,0.722,11,-11.729,0,0.0283,0.25,0.0129,0.11,0.716,103.886,audio_features,14XWXWv5FoCbFzLksawpEe,spotify:track:14XWXWv5FoCbFzLksawpEe,https://api.spotify.com/v1/tracks/14XWXWv5FoCbFzLksawpEe,https://api.spotify.com/v1/audio-analysis/14XWXWv5FoCbFzLksawpEe,434720,4
578,The greatest,0.546,0.839,6,-5.365,0,0.0784,0.00546,0.0,0.382,0.491,77.009,audio_features,55PZSFcKQxXH5BOOcDA6yI,spotify:track:55PZSFcKQxXH5BOOcDA6yI,https://api.spotify.com/v1/tracks/55PZSFcKQxXH5BOOcDA6yI,https://api.spotify.com/v1/audio-analysis/55PZSFcKQxXH5BOOcDA6yI,174307,4
579,At the River,0.697,0.514,8,-8.627,1,0.0286,0.0302,0.532,0.212,0.44,136.071,audio_features,0KIPa0YuQ5QFmlAqRyXNd9,spotify:track:0KIPa0YuQ5QFmlAqRyXNd9,https://api.spotify.com/v1/tracks/0KIPa0YuQ5QFmlAqRyXNd9,https://api.spotify.com/v1/audio-analysis/0KIPa0YuQ5QFmlAqRyXNd9,393640,4
580,Georgie,0.502,0.4,0,-11.051,1,0.025,0.384,0.000234,0.162,0.709,96.57,audio_features,1TGHuWWHnOlhcexGAJbc9I,spotify:track:1TGHuWWHnOlhcexGAJbc9I,https://api.spotify.com/v1/tracks/1TGHuWWHnOlhcexGAJbc9I,https://api.spotify.com/v1/audio-analysis/1TGHuWWHnOlhcexGAJbc9I,148893,4
581,See Me Now,0.354,0.549,1,-6.031,1,0.0384,0.715,3.69e-06,0.124,0.319,174.223,audio_features,5iRNKJoGqjD8RG7RNwOWYb,spotify:track:5iRNKJoGqjD8RG7RNwOWYb,https://api.spotify.com/v1/tracks/5iRNKJoGqjD8RG7RNwOWYb,https://api.spotify.com/v1/audio-analysis/5iRNKJoGqjD8RG7RNwOWYb,181027,4
582,Bartender,0.582,0.102,9,-14.712,0,0.0391,0.924,0.0,0.174,0.494,131.773,audio_features,5USsRaiqL1RNKRm1fTJ3JM,spotify:track:5USsRaiqL1RNKRm1fTJ3JM,https://api.spotify.com/v1/tracks/5USsRaiqL1RNKRm1fTJ3JM,https://api.spotify.com/v1/audio-analysis/5USsRaiqL1RNKRm1fTJ3JM,263442,3
583,Outro lugar,0.637,0.848,11,-5.968,0,0.0398,0.0037,2.59e-05,0.123,0.522,112.993,audio_features,0VuyAK8iEZkQxHfmBV6MMm,spotify:track:0VuyAK8iEZkQxHfmBV6MMm,https://api.spotify.com/v1/tracks/0VuyAK8iEZkQxHfmBV6MMm,https://api.spotify.com/v1/audio-analysis/0VuyAK8iEZkQxHfmBV6MMm,228400,4
584,Spaceships,0.507,0.753,5,-5.31,0,0.19,0.503,0.0,0.573,0.657,178.068,audio_features,1ko2NuvWlQdxtNRc8QQzmT,spotify:track:1ko2NuvWlQdxtNRc8QQzmT,https://api.spotify.com/v1/tracks/1ko2NuvWlQdxtNRc8QQzmT,https://api.spotify.com/v1/audio-analysis/1ko2NuvWlQdxtNRc8QQzmT,324227,3
585,Fotiniepa,0.588,0.278,4,-16.687,1,0.0843,0.935,0.346,0.0948,0.565,96.05,audio_features,0AD5Ee5yDN3F7DUIK1ApC7,spotify:track:0AD5Ee5yDN3F7DUIK1ApC7,https://api.spotify.com/v1/tracks/0AD5Ee5yDN3F7DUIK1ApC7,https://api.spotify.com/v1/audio-analysis/0AD5Ee5yDN3F7DUIK1ApC7,193707,4
586,All The Pretty Faces,0.43,0.98,7,-3.976,0,0.0741,0.0043,0.0297,0.128,0.209,137.479,audio_features,5HbyVyUbfQehsN44Sstubl,spotify:track:5HbyVyUbfQehsN44Sstubl,https://api.spotify.com/v1/tracks/5HbyVyUbfQehsN44Sstubl,https://api.spotify.com/v1/audio-analysis/5HbyVyUbfQehsN44Sstubl,285800,4
587,Não Vou Deixar,0.537,0.334,5,-13.707,0,0.257,0.871,0.0758,0.0789,0.541,180.2,audio_features,1TVrt7EWaqTLOSi8ZT1TG8,spotify:track:1TVrt7EWaqTLOSi8ZT1TG8,https://api.spotify.com/v1/tracks/1TVrt7EWaqTLOSi8ZT1TG8,https://api.spotify.com/v1/audio-analysis/1TVrt7EWaqTLOSi8ZT1TG8,251738,4
588,SMUCKERS (feat. Lil Wayne & Kanye West),0.427,0.849,7,-2.945,1,0.348,0.015,0.00373,0.153,0.55,79.155,audio_features,078C2jXg7XsMgW78Gfx1JA,spotify:track:078C2jXg7XsMgW78Gfx1JA,https://api.spotify.com/v1/tracks/078C2jXg7XsMgW78Gfx1JA,https://api.spotify.com/v1/audio-analysis/078C2jXg7XsMgW78Gfx1JA,334363,4
589,Perdoa,0.657,0.206,11,-10.376,0,0.0304,0.747,0.0,0.257,0.58,97.073,audio_features,0SYaSus48Pox80tmIRV2Qy,spotify:track:0SYaSus48Pox80tmIRV2Qy,https://api.spotify.com/v1/tracks/0SYaSus48Pox80tmIRV2Qy,https://api.spotify.com/v1/audio-analysis/0SYaSus48Pox80tmIRV2Qy,273427,4
590,Eu nunca fui tão sozinha assim,0.481,0.703,1,-8.269,1,0.116,0.204,0.00363,0.112,0.238,180.025,audio_features,4iwXcm3Gp1B2qznAHK09cI,spotify:track:4iwXcm3Gp1B2qznAHK09cI,https://api.spotify.com/v1/tracks/4iwXcm3Gp1B2qznAHK09cI,https://api.spotify.com/v1/audio-analysis/4iwXcm3Gp1B2qznAHK09cI,183558,4
591,CAIO GOMES [O FISICO TURISTA] - Ciência Sem Fim #47,0.655,0.406,8,-11.412,1,0.0568,0.126,0.00215,0.251,0.13,110.186,audio_features,413YfRqWYhwGmPd8BqW1B6,spotify:track:413YfRqWYhwGmPd8BqW1B6,https://api.spotify.com/v1/tracks/413YfRqWYhwGmPd8BqW1B6,https://api.spotify.com/v1/audio-analysis/413YfRqWYhwGmPd8BqW1B6,202909,4
592,Better Now,0.68,0.578,10,-5.804,1,0.04,0.331,0.0,0.135,0.341,145.038,audio_features,7dt6x5M1jzdTEt8oCbisTK,spotify:track:7dt6x5M1jzdTEt8oCbisTK,https://api.spotify.com/v1/tracks/7dt6x5M1jzdTEt8oCbisTK,https://api.spotify.com/v1/audio-analysis/7dt6x5M1jzdTEt8oCbisTK,231267,4
593,Heavydirtysoul,0.613,0.873,7,-6.376,0,0.0449,0.00397,0.00111,0.367,0.392,129.989,audio_features,7i9763l5SSfOnqZ35VOcfy,spotify:track:7i9763l5SSfOnqZ35VOcfy,https://api.spotify.com/v1/tracks/7i9763l5SSfOnqZ35VOcfy,https://api.spotify.com/v1/audio-analysis/7i9763l5SSfOnqZ35VOcfy,234813,4
594,Ophelia,0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.023,audio_features,5NORWMFC27ywGSZxi8uquP,spotify:track:5NORWMFC27ywGSZxi8uquP,https://api.spotify.com/v1/tracks/5NORWMFC27ywGSZxi8uquP,https://api.spotify.com/v1/audio-analysis/5NORWMFC27ywGSZxi8uquP,160097,4
595,"Calor, Sol e Sal",0.686,0.49,2,-8.596,0,0.0236,0.384,0.00187,0.135,0.231,98.039,audio_features,6I1Soe9gAN5AYfGlwicwi9,spotify:track:6I1Soe9gAN5AYfGlwicwi9,https://api.spotify.com/v1/tracks/6I1Soe9gAN5AYfGlwicwi9,https://api.spotify.com/v1/audio-analysis/6I1Soe9gAN5AYfGlwicwi9,181979,4
596,Solenidae,0.589,0.392,1,-13.404,1,0.0389,0.958,0.769,0.102,0.313,92.008,audio_features,2O5xRNJzk8w6ew9ofu8vLa,spotify:track:2O5xRNJzk8w6ew9ofu8vLa,https://api.spotify.com/v1/tracks/2O5xRNJzk8w6ew9ofu8vLa,https://api.spotify.com/v1/audio-analysis/2O5xRNJzk8w6ew9ofu8vLa,135652,4
597,The Absurd Amount of Dishes,0.284,0.126,2,-12.193,1,0.0352,0.973,0.000632,0.0907,0.222,141.82,audio_features,222631QpHNgA2XB6ZhkR3c,spotify:track:222631QpHNgA2XB6ZhkR3c,https://api.spotify.com/v1/tracks/222631QpHNgA2XB6ZhkR3c,https://api.spotify.com/v1/audio-analysis/222631QpHNgA2XB6ZhkR3c,208732,3
598,Café a Dois,0.507,0.261,0,-13.374,1,0.0497,0.864,7.45e-06,0.563,0.194,150.025,audio_features,19srYx0aDRuZaBNQd4TKSk,spotify:track:19srYx0aDRuZaBNQd4TKSk,https://api.spotify.com/v1/tracks/19srYx0aDRuZaBNQd4TKSk,https://api.spotify.com/v1/audio-analysis/19srYx0aDRuZaBNQd4TKSk,244787,3
599,"Suite Bergamasque, L. 75: III. Clair De Lune",0.36,0.0249,1,-27.017,1,0.0463,0.993,0.932,0.0454,0.0396,133.024,audio_features,6N7JzrteJv8lsr1GWYyu0b,spotify:track:6N7JzrteJv8lsr1GWYyu0b,https://api.spotify.com/v1/tracks/6N7JzrteJv8lsr1GWYyu0b,https://api.spotify.com/v1/audio-analysis/6N7JzrteJv8lsr1GWYyu0b,279160,5
600,The Blackout,0.624,0.528,9,-9.103,0,0.0344,0.0286,0.00516,0.0866,0.33,120.049,audio_features,28MPfAfqhRiBJLzNCHGHM3,spotify:track:28MPfAfqhRiBJLzNCHGHM3,https://api.spotify.com/v1/tracks/28MPfAfqhRiBJLzNCHGHM3,https://api.spotify.com/v1/audio-analysis/28MPfAfqhRiBJLzNCHGHM3,285933,4
601,The Evil That Men Do - 2015 Remaster,0.255,0.977,4,-4.672,0,0.11,0.00852,2.8e-06,0.0776,0.31,161.738,audio_features,0S90LE5Z8FOdbui3tLak6t,spotify:track:0S90LE5Z8FOdbui3tLak6t,https://api.spotify.com/v1/tracks/0S90LE5Z8FOdbui3tLak6t,https://api.spotify.com/v1/audio-analysis/0S90LE5Z8FOdbui3tLak6t,274213,4
602,Anti-Hero - Acoustic Version,0.624,0.332,4,-9.989,1,0.0365,0.597,0.000679,0.195,0.397,96.864,audio_features,2d3d9xZutJjmUpntiyHt3F,spotify:track:2d3d9xZutJjmUpntiyHt3F,https://api.spotify.com/v1/tracks/2d3d9xZutJjmUpntiyHt3F,https://api.spotify.com/v1/audio-analysis/2d3d9xZutJjmUpntiyHt3F,196473,4
603,Hole In My Soul,0.465,0.701,0,-4.809,1,0.0268,0.00506,0.0,0.207,0.216,75.427,audio_features,7kPuCwBWgXy5TGfgwNUKwV,spotify:track:7kPuCwBWgXy5TGfgwNUKwV,https://api.spotify.com/v1/tracks/7kPuCwBWgXy5TGfgwNUKwV,https://api.spotify.com/v1/audio-analysis/7kPuCwBWgXy5TGfgwNUKwV,370093,4
